Track ID,Entry time,Exit Time,Movement Tracks
42,295,630,808,396,805,397,804,409,797,408,799,414,797,415,801,421,793,427,773,431,760,441,744,444,724,443,703,445,686,445,685,424,682,421,642,422,591,426,559,449,545,426,520,454,513,452,486,474,471,477,444,452,393,452,382,480,356,453,335,482,317,458,278,459,259,461,238,459,224,451,212,449,198,446,187,446,185,443,182,443,171,426,169,426,147,442,178,424,140,443,139,429,146,426,158,429,176,429,175,429,173,440,179,440,183,429,154,423,148,415,151,399,141,392,140,391,140,386,139,361,150,357,150,361,138,357
49,340,630,857,398,850,393,840,394,815,398,797,393,775,413,760,412,738,416,711,414,693,414,679,416,659,416,646,416,627,413,601,417,587,416,567,424,551,423,536,419,513,414,501,412,480,410,465,415,449,398,438,411,429,411,409,386,322,387,328,387,335,387,325,388,322,385,319,388,327,385,326,385,325,384,327,381,327,384,318,385,316,384,315,385,298,383
59,410,630,48,306,51,321,51,328,53,325,55,326,54,328,58,327,60,328,63,330,65,330,65,332,65,331,66,332,62,352,99,422,153,535,175,537,212,546,222,549,238,577,269,583,296,614,282,642
60,415,630,1034,395,1033,411,1023,421,1002,429,984,424,965,443,943,445,898,391,864,383,862,383,852,387,848,385,840,385,848,382,849,384,823,386,817,389,819,386,810,387,808,382,809,383,805,388,807,384,800,388,782,389,780,383,804,386,779,384,779,383,776,383,801,382,804,382,804,382
61,415,630,934,395,926,386,906,390,935,389,942,385,932,369,945,391,944,384,941,392,932,391,924,387,928,386,905,389,890,383,850,382,853,381,850,367,840,367,840,364,844,382,848,388
70,465,630,842,387,837,385,818,383,803,387,795,384,781,386,776,382,768,385,760,384,757,385,754,391,753,393,738,392,732,388,728,386,723,389,718,393,709,389,687,392,691,392,693,392,693,392,688,394,691,390,681,392,682,389,698,390,684,388,684,387,681,389,684,391,678,392
76,485,630,106,447,110,447,108,446,102,424,113,445,57,420,96,388,94,390,93,447,137,480
79,495,630,419,452,383,442,348,423,306,422,298,425,283,419,275,414,270,410,263,410,240,417,237,415,231,414,229,416,255,411,256,411,258,414,244,412,233,401,222,398,217,390,216,391,202,390,193,381,182,364,174,363
84,505,630,1016,356,1013,355,1014,353,1011,357,1007,354,1009,355,1008,354,1008,355,1012,356,1029,357,1022,357,1029,362,1017,365
85,510,630,983,363,982,362,984,363,977,363,976,365,930,380,929,378,930,380,934,382,935,385,934,381,934,382,939,386,931,381,932,383,927,383
86,510,630,645,391,647,393,634,413,628,412,597,412,586,414,555,413,531,396,514,392,488,413,476,410,466,398,446,389,437,393,435,387,403,386
89,540,630,759,389,765,386,761,388,761,394,761,392,756,395,755,396,731,394,740,411,687,411,673,411,646,412,632,417,608,413,594,421,567,421,550,420
93,550,630,601,415,587,413,554,413,547,412,521,412,508,398,477,410,469,415,446,413,431,414,422,413,384,393,381,390
96,585,630,109,291,112,295,112,295,129,295,133,288,137,290
